,date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
493,2023-05-09 00:00:00+00:00,,,,,,0,0,49964.105,,,,0.0,,,,
494,2023-05-10 00:00:00+00:00,,,,,,0,0,50069.12,,,,0.0,,,,
495,2023-05-11 00:00:00+00:00,,,,,,0,0,50172.473,,,,0.0,,,,
496,2023-05-12 00:00:00+00:00,,,,,,0,0,50274.055,,,,0.0,,,,
497,2023-05-13 00:00:00+00:00,,,,,,0,0,50373.74,,,,0.0,,,,
498,2023-05-14 00:00:00+00:00,,,,,,0,0,50471.426,,,,0.0,,,,
499,2023-05-15 00:00:00+00:00,,,,,,0,0,50566.98,,,,0.0,,,,
500,2023-05-16 00:00:00+00:00,,,,,,0,0,50660.293,,,,0.0,,,,
501,2023-05-17 00:00:00+00:00,,,,,,0,0,50751.234,,,,0.0,,,,
502,2023-05-18 00:00:00+00:00,,,,,,0,0,50839.816,,,,0.0,,,,
503,2023-05-19 00:00:00+00:00,,,,,,0,0,50926.777,,,,0.0,,,,
504,2023-05-20 00:00:00+00:00,,,,,,0,0,51012.16,,,,0.0,,,,
505,2023-05-21 00:00:00+00:00,,,,,,0,0,51095.89,,,,0.0,,,,
506,2023-05-22 00:00:00+00:00,,,,,,0,0,51177.883,,,,0.0,,,,
507,2023-05-23 00:00:00+00:00,,,,,,0,0,51258.043,,,,0.0,,,,
508,2023-05-24 00:00:00+00:00,,,,,,0,0,51336.297,,,,0.0,,,,
509,2023-05-25 00:00:00+00:00,,,,,,0,0,51412.547,,,,0.0,,,,
510,2023-05-26 00:00:00+00:00,,,,,,0,0,51486.71,,,,0.0,,,,
511,2023-05-27 00:00:00+00:00,,,,,,0,0,51558.695,,,,0.0,,,,
512,2023-05-28 00:00:00+00:00,,,,,,0,0,51628.414,,,,0.0,,,,
513,2023-05-29 00:00:00+00:00,,,,,,0,0,51695.777,,,,0.0,,,,
514,2023-05-30 00:00:00+00:00,,,,,,0,0,51760.69,,,,0.0,,,,
515,2023-05-31 00:00:00+00:00,,,,,,0,0,51823.066,,,,0.0,,,,
516,2023-06-01 00:00:00+00:00,,,,,,0,0,51882.812,,,,0.0,,,,
517,2023-06-02 00:00:00+00:00,,,,,,0,0,51939.83,,,,0.0,,,,
518,2023-06-03 00:00:00+00:00,,,,,,0,0,51994.04,,,,0.0,,,,
519,2023-06-04 00:00:00+00:00,,,,,,0,0,52045.332,,,,0.0,,,,
520,2023-06-05 00:00:00+00:00,,,,,,0,0,52093.637,,,,0.0,,,,
521,2023-06-06 00:00:00+00:00,,,,,,0,0,52138.848,,,,0.0,,,,
522,2023-06-07 00:00:00+00:00,,,,,,0,0,52180.945,,,,0.0,,,,
523,2023-06-08 00:00:00+00:00,,,,,,0,0,52220.297,,,,0.0,,,,
524,2023-06-09 00:00:00+00:00,,,,,,0,0,52256.938,,,,0.0,,,,
525,2023-06-10 00:00:00+00:00,,,,,,0,0,52290.84,,,,0.0,,,,
526,2023-06-11 00:00:00+00:00,,,,,,0,0,52321.98,,,,0.0,,,,
527,2023-06-12 00:00:00+00:00,,,,,,0,0,52350.336,,,,0.0,,,,
528,2023-06-13 00:00:00+00:00,,,,,,0,0,52375.875,,,,0.0,,,,
529,2023-06-14 00:00:00+00:00,,,,,,0,0,52398.586,,,,0.0,,,,
530,2023-06-15 00:00:00+00:00,,,,,,0,0,52418.438,,,,0.0,,,,
531,2023-06-16 00:00:00+00:00,,,,,,0,0,52435.418,,,,0.0,,,,
532,2023-06-17 00:00:00+00:00,,,,,,0,0,52449.5,,,,0.0,,,,
533,2023-06-18 00:00:00+00:00,,,,,,0,0,52460.67,,,,0.0,,,,
534,2023-06-19 00:00:00+00:00,,,,,,0,0,52468.91,,,,0.0,,,,
535,2023-06-20 00:00:00+00:00,,,,,,0,0,52474.207,,,,0.0,,,,
536,2023-06-21 00:00:00+00:00,,,,,,0,0,52476.543,,,,0.0,,,,
537,2023-06-22 00:00:00+00:00,,,,,,0,0,52475.902,,,,0.0,,,,
538,2023-06-23 00:00:00+00:00,,,,,,0,0,52472.277,,,,0.0,,,,
539,2023-06-24 00:00:00+00:00,,,,,,0,0,52465.656,,,,0.0,,,,
540,2023-06-25 00:00:00+00:00,,,,,,0,0,52456.03,,,,0.0,,,,
541,2023-06-26 00:00:00+00:00,,,,,,0,0,52443.383,,,,0.0,,,,
542,2023-06-27 00:00:00+00:00,,,,,,0,0,52427.688,,,,0.0,,,,
543,2023-06-28 00:00:00+00:00,,,,,,0,0,52408.766,,,,0.0,,,,
544,2023-06-29 00:00:00+00:00,,,,,,0,0,52386.65,,,,0.0,,,,
545,2023-06-30 00:00:00+00:00,,,,,,0,0,52361.395,,,,0.0,,,,
546,2023-07-01 00:00:00+00:00,,,,,,0,0,52333.062,,,,0.0,,,,
547,2023-07-02 00:00:00+00:00,,,,,,0,0,52301.723,,,,0.0,,,,
548,2023-07-03 00:00:00+00:00,,,,,,0,0,52267.44,,,,0.0,,,,
549,2023-07-04 00:00:00+00:00,,,,,,0,0,52230.28,,,,0.0,,,,
550,2023-07-05 00:00:00+00:00,,,,,,0,0,52190.305,,,,0.0,,,,
551,2023-07-06 00:00:00+00:00,,,,,,0,0,52147.59,,,,0.0,,,,
552,2023-07-07 00:00:00+00:00,,,,,,0,0,52102.195,,,,0.0,,,,
553,2023-07-08 00:00:00+00:00,,,,,,0,0,52054.195,,,,0.0,,,,
554,2023-07-09 00:00:00+00:00,,,,,,0,0,52003.65,,,,0.0,,,,
555,2023-07-10 00:00:00+00:00,,,,,,0,0,51950.633,,,,0.0,,,,
556,2023-07-11 00:00:00+00:00,,,,,,0,0,51895.215,,,,0.0,,,,
557,2023-07-12 00:00:00+00:00,,,,,,0,0,51837.46,,,,0.0,,,,
558,2023-07-13 00:00:00+00:00,,,,,,0,0,51777.44,,,,0.0,,,,
559,2023-07-14 00:00:00+00:00,,,,,,0,0,51715.227,,,,0.0,,,,
560,2023-07-15 00:00:00+00:00,,,,,,0,0,51650.883,,,,0.0,,,,
561,2023-07-16 00:00:00+00:00,,,,,,0,0,51584.473,,,,0.0,,,,
562,2023-07-17 00:00:00+00:00,,,,,,0,0,51515.96,,,,0.0,,,,
563,2023-07-18 00:00:00+00:00,,,,,,0,0,51444.72,,,,0.0,,,,
564,2023-07-19 00:00:00+00:00,,,,,,0,0,51370.754,,,,0.0,,,,
565,2023-07-20 00:00:00+00:00,,,,,,0,0,51294.176,,,,0.0,,,,
566,2023-07-21 00:00:00+00:00,,,,,,0,0,51215.105,,,,0.0,,,,
567,2023-07-22 00:00:00+00:00,,,,,,0,0,51133.656,,,,0.0,,,,
568,2023-07-23 00:00:00+00:00,,,,,,0,0,51049.938,,,,0.0,,,,
569,2023-07-24 00:00:00+00:00,,,,,,0,0,50964.066,,,,0.0,,,,
570,2023-07-25 00:00:00+00:00,,,,,,0,0,50876.152,,,,0.0,,,,
571,2023-07-26 00:00:00+00:00,,,,,,0,0,50786.293,,,,0.0,,,,
572,2023-07-27 00:00:00+00:00,,,,,,0,0,50694.613,,,,0.0,,,,
573,2023-07-28 00:00:00+00:00,,,,,,0,0,50601.207,,,,0.0,,,,
574,2023-07-29 00:00:00+00:00,,,,,,0,0,50506.19,,,,0.0,,,,
575,2023-07-30 00:00:00+00:00,,,,,,0,0,50409.656,,,,0.0,,,,
576,2023-07-31 00:00:00+00:00,,,,,,0,0,50311.71,,,,0.0,,,,
577,2023-08-01 00:00:00+00:00,,,,,,0,0,50212.453,,,,0.0,,,,
578,2023-08-02 00:00:00+00:00,,,,,,0,0,50111.984,,,,0.0,,,,
579,2023-08-03 00:00:00+00:00,,,,,,0,0,50010.395,,,,0.0,,,,
580,2023-08-04 00:00:00+00:00,,,,,,0,0,49907.785,,,,0.0,,,,
581,2023-08-05 00:00:00+00:00,,,,,,0,0,49804.246,,,,0.0,,,,
582,2023-08-06 00:00:00+00:00,,,,,,0,0,49699.72,,,,0.0,,,,
583,2023-08-07 00:00:00+00:00,,,,,,0,0,49593.375,,,,0.0,,,,
584,2023-08-08 00:00:00+00:00,,,,,,0,0,49485.184,,,,0.0,,,,
585,2023-08-09 00:00:00+00:00,,,,,,0,0,49375.25,,,,0.0,,,,
586,2023-08-10 00:00:00+00:00,,,,,,0,0,49263.7,,,,0.0,,,,
587,2023-08-11 00:00:00+00:00,,,,,,0,0,49150.64,,,,0.0,,,,
588,2023-08-12 00:00:00+00:00,,,,,,0,0,49036.184,,,,0.0,,,,
589,2023-08-13 00:00:00+00:00,,,,,,0,0,48920.44,,,,0.0,,,,
590,2023-08-14 00:00:00+00:00,,,,,,0,0,48803.516,,,,0.0,,,,
591,2023-08-15 00:00:00+00:00,,,,,,0,0,48685.51,,,,0.0,,,,
592,2023-08-16 00:00:00+00:00,,,,,,0,0,48566.53,,,,0.0,,,,
593,2023-08-17 00:00:00+00:00,,,,,,0,0,48446.684,,,,0.0,,,,
594,2023-08-18 00:00:00+00:00,,,,,,0,0,48326.05,,,,0.0,,,,
595,2023-08-19 00:00:00+00:00,,,,,,0,0,48204.746,,,,0.0,,,,
596,2023-08-20 00:00:00+00:00,,,,,,0,0,48082.855,,,,0.0,,,,
597,2023-08-21 00:00:00+00:00,,,,,,0,0,47960.473,,,,0.0,,,,
598,2023-08-22 00:00:00+00:00,,,,,,0,0,47837.69,,,,0.0,,,,
599,2023-08-23 00:00:00+00:00,,,,,,0,0,47714.6,,,,0.0,,,,
600,2023-08-24 00:00:00+00:00,,,,,,0,0,47591.29,,,,0.0,,,,
601,2023-08-25 00:00:00+00:00,,,,,,0,0,47467.848,,,,0.0,,,,
602,2023-08-26 00:00:00+00:00,,,,,,0,0,47344.2,,,,0.0,,,,
603,2023-08-27 00:00:00+00:00,,,,,,0,0,47219.48,,,,0.0,,,,
604,2023-08-28 00:00:00+00:00,,,,,,0,0,47093.617,,,,0.0,,,,
605,2023-08-29 00:00:00+00:00,,,,,,0,0,46966.715,,,,0.0,,,,
606,2023-08-30 00:00:00+00:00,,,,,,0,0,46838.87,,,,0.0,,,,
607,2023-08-31 00:00:00+00:00,,,,,,0,0,46710.168,,,,0.0,,,,
608,2023-09-01 00:00:00+00:00,,,,,,0,0,46580.715,,,,0.0,,,,
609,2023-09-02 00:00:00+00:00,,,,,,0,0,46450.586,,,,0.0,,,,
610,2023-09-03 00:00:00+00:00,,,,,,0,0,46319.875,,,,0.0,,,,
611,2023-09-04 00:00:00+00:00,,,,,,0,0,46188.668,,,,0.0,,,,
612,2023-09-05 00:00:00+00:00,,,,,,0,0,46057.06,,,,0.0,,,,
613,2023-09-06 00:00:00+00:00,,,,,,0,0,45925.125,,,,0.0,,,,
614,2023-09-07 00:00:00+00:00,,,,,,0,0,45792.95,,,,0.0,,,,
615,2023-09-08 00:00:00+00:00,,,,,,0,0,45660.613,,,,0.0,,,,
616,2023-09-09 00:00:00+00:00,,,,,,0,0,45528.203,,,,0.0,,,,
617,2023-09-10 00:00:00+00:00,,,,,,0,0,45395.797,,,,0.0,,,,
618,2023-09-11 00:00:00+00:00,,,,,,0,0,45263.477,,,,0.0,,,,
619,2023-09-12 00:00:00+00:00,,,,,,0,0,45131.32,,,,0.0,,,,
620,2023-09-13 00:00:00+00:00,,,,,,0,0,44999.41,,,,0.0,,,,
621,2023-09-14 00:00:00+00:00,,,,,,0,0,44867.82,,,,0.0,,,,
622,2023-09-15 00:00:00+00:00,,,,,,0,0,44736.47,,,,0.0,,,,
623,2023-09-16 00:00:00+00:00,,,,,,0,0,44604.477,,,,0.0,,,,
624,2023-09-17 00:00:00+00:00,,,,,,0,0,44471.766,,,,0.0,,,,
625,2023-09-18 00:00:00+00:00,,,,,,0,0,44338.426,,,,0.0,,,,
626,2023-09-19 00:00:00+00:00,,,,,,0,0,44204.543,,,,0.0,,,,
627,2023-09-20 00:00:00+00:00,,,,,,0,0,44070.195,,,,0.0,,,,
628,2023-09-21 00:00:00+00:00,,,,,,0,0,43935.477,,,,0.0,,,,
629,2023-09-22 00:00:00+00:00,,,,,,0,0,43800.46,,,,0.0,,,,
630,2023-09-23 00:00:00+00:00,,,,,,0,0,43665.24,,,,0.0,,,,
631,2023-09-24 00:00:00+00:00,,,,,,0,0,43529.89,,,,0.0,,,,
632,2023-09-25 00:00:00+00:00,,,,,,0,0,43394.508,,,,0.0,,,,
633,2023-09-26 00:00:00+00:00,,,,,,0,0,43259.156,,,,0.0,,,,
634,2023-09-27 00:00:00+00:00,,,,,,0,0,43123.934,,,,0.0,,,,
635,2023-09-28 00:00:00+00:00,,,,,,0,0,42988.918,,,,0.0,,,,
636,2023-09-29 00:00:00+00:00,,,,,,0,0,42854.19,,,,0.0,,,,
637,2023-09-30 00:00:00+00:00,,,,,,0,0,42719.84,,,,0.0,,,,
638,2023-10-01 00:00:00+00:00,,,,,,0,0,42585.945,,,,0.0,,,,
639,2023-10-02 00:00:00+00:00,,,,,,0,0,42452.598,,,,0.0,,,,
640,2023-10-03 00:00:00+00:00,,,,,,0,0,42319.875,,,,0.0,,,,
641,2023-10-04 00:00:00+00:00,,,,,,0,0,42187.863,,,,0.0,,,,
642,2023-10-05 00:00:00+00:00,,,,,,0,0,42056.48,,,,0.0,,,,
643,2023-10-06 00:00:00+00:00,,,,,,0,0,41924.77,,,,0.0,,,,
644,2023-10-07 00:00:00+00:00,,,,,,0,0,41792.652,,,,0.0,,,,
645,2023-10-08 00:00:00+00:00,,,,,,0,0,41660.215,,,,0.0,,,,
646,2023-10-09 00:00:00+00:00,,,,,,0,0,41527.56,,,,0.0,,,,
647,2023-10-10 00:00:00+00:00,,,,,,0,0,41394.773,,,,0.0,,,,
648,2023-10-11 00:00:00+00:00,,,,,,0,0,41261.97,,,,0.0,,,,
649,2023-10-12 00:00:00+00:00,,,,,,0,0,41129.227,,,,0.0,,,,
650,2023-10-13 00:00:00+00:00,,,,,,0,0,40996.65,,,,0.0,,,,
651,2023-10-14 00:00:00+00:00,,,,,,0,0,40864.336,,,,0.0,,,,
652,2023-10-15 00:00:00+00:00,,,,,,0,0,40732.383,,,,0.0,,,,
653,2023-10-16 00:00:00+00:00,,,,,,0,0,40600.895,,,,0.0,,,,
654,2023-10-17 00:00:00+00:00,,,,,,0,0,40469.98,,,,0.0,,,,
655,2023-10-18 00:00:00+00:00,,,,,,0,0,40339.727,,,,0.0,,,,
656,2023-10-19 00:00:00+00:00,,,,,,0,0,40210.258,,,,0.0,,,,
657,2023-10-20 00:00:00+00:00,,,,,,0,0,40081.668,,,,0.0,,,,
658,2023-10-21 00:00:00+00:00,,,,,,0,0,39954.07,,,,0.0,,,,
659,2023-10-22 00:00:00+00:00,,,,,,0,0,39827.57,,,,0.0,,,,
660,2023-10-23 00:00:00+00:00,,,,,,0,0,39702.29,,,,0.0,,,,
661,2023-10-24 00:00:00+00:00,,,,,,0,0,39578.336,,,,0.0,,,,
662,2023-10-25 00:00:00+00:00,,,,,,0,0,39455.637,,,,1.0,,,,
663,2023-10-26 00:00:00+00:00,1.0,22.2,13.3,21.55019,12.483244,0,0,39333.13,32604.88,0.0,0.0,0.0,6.12,352.28442,15.47,2.5872943
664,2023-10-27 00:00:00+00:00,1.0,21.9,13.5,22.437847,13.600645,0,0,39210.74,32943.957,0.0,0.0,0.0,5.6920996,311.63388,14.27,2.3625133
665,2023-10-28 00:00:00+00:00,51.0,19.35,13.1,19.892597,11.868015,0,0,39088.566,30497.639,0.70000005,0.0,5.0,11.525623,331.6905,13.05,2.3425026
666,2023-10-29 00:00:00+00:00,53.0,17.9,13.05,16.743557,11.866974,0,0,38966.734,25419.06,1.1,0.0,2.0,9.0645685,339.0976,9.22,1.7498547
667,2023-10-30 00:00:00+00:00,2.0,20.65,14.1,20.583439,13.488678,0,0,38845.36,32400.0,0.0,0.0,0.0,5.4119864,37.339596,13.62,2.2631686
668,2023-10-31 00:00:00+00:00,51.0,19.85,13.25,19.952168,12.960531,0,0,38724.555,24853.545,0.1,0.0,1.0,4.5536795,329.4704,9.88,1.6690742
669,2023-11-01 00:00:00+00:00,0.0,21.5,12.9,22.266497,12.610172,0,0,38604.438,32541.906,0.0,0.0,0.0,5.634891,209.89879,14.21,2.3155873
670,2023-11-02 00:00:00+00:00,0.0,23.55,12.9,23.631971,12.787756,0,0,38485.133,32519.633,0.0,0.0,0.0,4.896529,277.9434,14.6,2.4376612
671,2023-11-03 00:00:00+00:00,3.0,23.4,13.2,24.71071,13.726297,0,0,38366.76,32430.004,0.0,0.0,0.0,5.0142193,197.92801,14.3,2.368141
672,2023-11-04 00:00:00+00:00,2.0,25.4,15.55,27.040415,15.384642,0,0,38249.45,30480.738,0.0,0.0,0.0,5.4477882,330.94543,13.62,2.3832655
673,2023-11-05 00:00:00+00:00,61.0,22.05,16.1,23.554081,17.601553,0,0,38133.33,30708.945,2.3,0.0,2.0,5.3517847,344.44534,9.35,1.6344461
674,2023-11-06 00:00:00+00:00,65.0,24.2,20.3,26.443052,22.769855,0,0,38018.527,24785.148,25.3,0.0,7.0,16.981165,186.44798,8.16,1.846477
675,2023-11-07 00:00:00+00:00,61.0,24.85,13.75,27.80103,11.761614,0,0,37905.17,18787.578,2.3,0.0,2.0,14.003029,310.6443,6.64,1.8526928
676,2023-11-08 00:00:00+00:00,1.0,20.0,11.5,19.006298,10.244379,0,0,37793.406,32400.0,0.0,0.0,0.0,5.4477882,28.217249,13.87,2.2626085
677,2023-11-09 00:00:00+00:00,2.0,20.05,12.35,19.269619,11.859865,0,0,37683.367,30967.604,0.0,0.0,0.0,4.6938257,297.072,12.85,2.020805
678,2023-11-10 00:00:00+00:00,63.0,16.35,12.4,17.762684,8.908189,0,0,37575.184,4145.2656,13.5,0.0,10.0,15.496736,321.1305,3.48,0.9645582
679,2023-11-11 00:00:00+00:00,3.0,15.15,9.45,12.254871,7.3268967,0,0,37469.01,23590.543,0.0,0.0,0.0,14.24163,350.2577,8.49,1.7557328
680,2023-11-12 00:00:00+00:00,3.0,11.65,7.8,10.523272,5.242481,0,0,37364.99,13071.355,0.0,0.0,0.0,9.422101,358.2484,5.53,0.8753226
681,2023-11-13 00:00:00+00:00,2.0,13.95,7.9,11.004057,5.13416,0,0,37263.258,32102.84,0.0,0.0,0.0,11.770403,315.0001,8.87,1.8799888
682,2023-11-14 00:00:00+00:00,2.0,16.8,10.05,14.725052,7.8712387,0,0,37163.785,31443.242,0.0,0.0,0.0,6.638072,349.00372,13.15,2.0667021
683,2023-11-15 00:00:00+00:00,2.0,13.8,8.7,12.766016,7.0211325,0,0,37065.53,18224.229,0.0,0.0,0.0,7.5685663,348.11136,7.17,1.0979607
684,2023-11-16 00:00:00+00:00,65.0,16.55,10.35,15.438002,9.132626,0,0,36968.42,26459.412,23.300001,0.0,8.0,7.289444,5.0213685,11.89,1.7600482
685,2023-11-17 00:00:00+00:00,65.0,16.4,9.0,16.200352,6.4531956,0,0,36872.57,7483.4883,24.8,0.0,8.0,10.44,224.20804,3.23,0.89156455
686,2023-11-18 00:00:00+00:00,2.0,16.0,8.35,12.303373,4.69038,0,0,36778.09,25435.719,0.0,0.0,0.0,13.527572,235.70953,8.54,2.295881
687,2023-11-19 00:00:00+00:00,0.0,17.55,9.25,16.184017,6.9578514,0,0,36685.11,32400.0,0.0,0.0,0.0,8.913181,196.18929,12.75,2.0354683
688,2023-11-20 00:00:00+00:00,0.0,16.6,7.05,13.820955,4.69182,0,0,36593.742,32400.0,0.0,0.0,0.0,12.72283,335.7508,12.28,2.2544863
689,2023-11-21 00:00:00+00:00,1.0,16.5,8.65,15.032846,6.639681,0,0,36504.117,32400.0,0.0,0.0,0.0,6.849467,263.9276,11.55,1.668783
690,2023-11-22 00:00:00+00:00,51.0,18.25,10.4,17.55657,8.946047,0,0,36416.355,32400.0,0.5,0.0,2.0,3.9763298,346.4768,12.35,1.79139
691,2023-11-23 00:00:00+00:00,1.0,20.6,10.95,20.792154,9.959547,0,0,36330.58,32400.0,0.0,0.0,0.0,10.383987,212.43098,11.66,1.9033341
692,2023-11-24 00:00:00+00:00,0.0,23.35,7.5,23.057898,3.6347423,0,0,36246.926,32400.0,0.0,0.0,0.0,13.37825,334.811,12.14,2.870189
693,2023-11-25 00:00:00+00:00,3.0,12.15,5.85,8.885167,2.7971969,0,0,36165.51,,0.0,0.0,0.0,10.931203,341.75912,,
694,2023-11-26 00:00:00+00:00,3.0,7.8,5.65,6.4425735,2.7724218,0,0,36086.484,,0.0,0.0,0.0,7.172949,344.34293,,
695,2023-11-27 00:00:00+00:00,51.0,14.8,8.7,14.459082,6.972824,0,0,36009.96,,0.3,0.0,1.0,8.473393,228.15494,,
696,2023-11-28 00:00:00+00:00,1.0,21.0,7.3,20.122414,4.899252,0,0,35936.082,,0.0,0.0,0.0,10.594036,295.3847,,
697,2023-11-29 00:00:00+00:00,2.0,16.5,7.9,14.494587,5.4419184,0,0,35864.98,,0.0,0.0,0.0,6.439876,248.64899,,
698,2023-11-30 00:00:00+00:00,1.0,15.4,5.2,12.804827,2.2879333,0,0,35796.79,,0.0,0.0,0.0,11.841756,341.40665,,
